file,schema,nifty_option_rows,no_trade_rows,active_rows,true_bad_ohlc,duplicates,error
20170905.csv,legacy,2160,1957,203,0,0,
20170906.csv,legacy,2160,1959,201,0,0,
20170907.csv,legacy,2160,1962,198,0,0,
20170908.csv,legacy,2160,1959,201,0,0,
20170911.csv,legacy,2160,1956,204,0,0,
20170912.csv,legacy,2162,1936,226,0,0,
20170913.csv,legacy,2166,1934,232,0,0,
20170914.csv,legacy,2166,1944,222,0,0,
20170915.csv,legacy,2166,1948,218,0,0,
20170918.csv,legacy,2166,1916,250,0,0,
20170919.csv,legacy,2194,1944,250,0,0,
20170920.csv,legacy,2194,1961,233,0,0,
20170921.csv,legacy,2194,1946,248,0,0,
20170922.csv,legacy,2194,1935,259,0,0,
20170925.csv,legacy,2194,1916,278,0,0,
20170926.csv,legacy,2196,1911,285,0,0,
20170927.csv,legacy,2196,1895,301,0,0,
20170928.csv,legacy,2200,1878,322,0,0,
20170929.csv,legacy,2152,1964,188,0,0,
20171003.csv,legacy,2152,1963,189,0,0,
20171004.csv,legacy,2156,1958,198,0,0,
20171005.csv,legacy,2156,1965,191,0,0,
20171006.csv,legacy,2156,1952,204,0,0,
20171009.csv,legacy,2160,1960,200,0,0,
20171010.csv,legacy,2160,1966,194,0,0,
20171011.csv,legacy,2160,1948,212,0,0,
20171012.csv,legacy,2160,1932,228,0,0,
20171013.csv,legacy,2164,1933,231,0,0,
20171016.csv,legacy,2168,1936,232,0,0,
20171017.csv,legacy,2178,1950,228,0,0,
20171018.csv,legacy,2178,1946,232,0,0,
20171019.csv,legacy,2178,1999,179,0,0,
20171023.csv,legacy,2178,1940,238,0,0,
20171024.csv,legacy,2178,1927,251,0,0,
20171025.csv,legacy,2178,1900,278,0,0,
20171026.csv,legacy,2204,1913,291,0,0,
20171027.csv,legacy,2184,1981,203,0,0,
20171030.csv,legacy,2186,1992,194,0,0,
20171031.csv,legacy,2208,2016,192,0,0,
20171101.csv,legacy,2208,1977,231,0,0,
20171102.csv,legacy,2218,1986,232,0,0,
20171103.csv,legacy,2218,1992,226,0,0,
20171106.csv,legacy,2240,2018,222,0,0,
20171107.csv,legacy,2240,2004,236,0,0,
20171108.csv,legacy,2240,2005,235,0,0,
20171109.csv,legacy,2240,2016,224,0,0,
20171110.csv,legacy,2240,2005,235,0,0,
20171113.csv,legacy,2240,1999,241,0,0,
20171114.csv,legacy,2244,2016,228,0,0,
20171115.csv,legacy,2244,2003,241,0,0,
20171116.csv,legacy,2248,1997,251,0,0,
20171117.csv,legacy,2248,1999,249,0,0,
20171120.csv,legacy,2248,2019,229,0,0,
20171121.csv,legacy,2248,2005,243,0,0,
20171122.csv,legacy,2248,2019,229,0,0,
20171123.csv,legacy,2248,2007,241,0,0,
20171124.csv,legacy,2248,2007,241,0,0,
20171127.csv,legacy,2248,1991,257,0,0,
20171128.csv,legacy,2248,1982,266,0,0,
20171129.csv,legacy,2248,1988,260,0,0,
20171130.csv,legacy,2248,1964,284,0,0,
20171201.csv,legacy,2220,2007,213,0,0,
20171204.csv,legacy,2226,2015,211,0,0,
20171205.csv,legacy,2226,1998,228,0,0,
20171206.csv,legacy,2226,2018,208,0,0,
20171207.csv,legacy,2230,1996,234,0,0,
20171208.csv,legacy,2230,2012,218,0,0,
20171211.csv,legacy,2230,2006,224,0,0,
20171212.csv,legacy,2232,2000,232,0,0,
20171213.csv,legacy,2232,1990,242,0,0,
20171214.csv,legacy,2232,1998,234,0,0,
20171215.csv,legacy,2232,1976,256,0,0,
20171218.csv,legacy,2234,1970,264,0,0,
20171219.csv,legacy,2236,1978,258,0,0,
20171220.csv,legacy,2238,1964,274,0,0,
20171221.csv,legacy,2238,1973,265,0,0,
20171222.csv,legacy,2238,1955,283,0,0,
20171226.csv,legacy,2242,1921,321,0,0,
20171227.csv,legacy,2248,1926,322,0,0,
20171228.csv,legacy,2248,1899,349,0,0,
20171229.csv,legacy,2144,1947,197,0,0,
20180101.csv,legacy,2146,1943,203,0,0,
20180102.csv,legacy,2150,1946,204,0,0,
20180103.csv,legacy,2150,1950,200,0,0,
20180104.csv,legacy,2150,1948,202,0,0,
20180105.csv,legacy,2150,1942,208,0,0,
20180108.csv,legacy,2172,1967,205,0,0,
20180109.csv,legacy,2176,1955,221,0,0,
20180110.csv,legacy,2182,1974,208,0,0,
20180111.csv,legacy,2182,1964,218,0,0,
20180112.csv,legacy,2204,1976,228,0,0,
20180115.csv,legacy,2208,1976,232,0,0,
20180116.csv,legacy,2214,1989,225,0,0,
20180117.csv,legacy,2214,1963,251,0,0,
20180118.csv,legacy,2240,1985,255,0,0,
20180119.csv,legacy,2240,1979,261,0,0,
20180122.csv,legacy,2272,1998,274,0,0,
20180123.csv,legacy,2300,1993,307,0,0,
20180124.csv,legacy,2336,2020,316,0,0,
20180125.csv,legacy,2336,2018,318,0,0,
20180129.csv,legacy,2294,2077,217,0,0,
20180130.csv,legacy,2302,2093,209,0,0,
20180131.csv,legacy,2302,2085,217,0,0,
20180201.csv,legacy,2302,2076,226,0,0,
20180202.csv,legacy,2304,2082,222,0,0,
20180205.csv,legacy,2314,2059,255,0,0,
20180206.csv,legacy,2318,2042,276,0,0,
20180207.csv,legacy,2324,2067,257,0,0,
20180208.csv,legacy,2324,2056,268,0,0,
20180209.csv,legacy,2324,2051,273,0,0,
20180212.csv,legacy,2326,2067,259,0,0,
20180214.csv,legacy,2326,2060,266,0,0,
20180215.csv,legacy,2326,2062,264,0,0,
20180216.csv,legacy,2326,2046,280,0,0,
20180219.csv,legacy,2326,2025,301,0,0,
20180220.csv,legacy,2328,2025,303,0,0,
20180221.csv,legacy,2332,2034,298,0,0,
20180222.csv,legacy,2332,2010,322,0,0,
20180223.csv,legacy,2288,2066,222,0,0,
20180226.csv,legacy,2292,2053,239,0,0,
20180227.csv,legacy,2296,2071,225,0,0,
20180228.csv,legacy,2296,2066,230,0,0,
20180305.csv,legacy,2296,2055,241,0,0,
20180306.csv,legacy,2298,2057,241,0,0,
20180307.csv,legacy,2312,2050,262,0,0,
20180308.csv,legacy,2322,2066,256,0,0,
20180309.csv,legacy,2322,2071,251,0,0,
20180312.csv,legacy,2322,2057,265,0,0,
20180313.csv,legacy,2322,2062,260,0,0,
20180314.csv,legacy,2322,2042,280,0,0,
20180315.csv,legacy,2322,2062,260,0,0,
20180316.csv,legacy,2322,2040,282,0,0,
20180319.csv,legacy,2322,2039,283,0,0,
20180320.csv,legacy,2328,2051,277,0,0,
20180321.csv,legacy,2328,2039,289,0,0,
20180322.csv,legacy,2328,2032,296,0,0,
20180323.csv,legacy,2328,2015,313,0,0,
20180326.csv,legacy,2340,2007,333,0,0,
20180327.csv,legacy,2340,2008,332,0,0,
20180328.csv,legacy,2340,1973,367,0,0,
20180402.csv,legacy,2288,2060,228,0,0,
20180403.csv,legacy,2292,2082,210,0,0,
20180404.csv,legacy,2294,2060,234,0,0,
20180405.csv,legacy,2294,2061,233,0,0,
20180406.csv,legacy,2298,2061,237,0,0,
20180409.csv,legacy,2298,2070,228,0,0,
20180410.csv,legacy,2300,2079,221,0,0,
20180411.csv,legacy,2300,2071,229,0,0,
20180412.csv,legacy,2300,2070,230,0,0,
20180413.csv,legacy,2304,2060,244,0,0,
20180416.csv,legacy,2304,2055,249,0,0,
20180417.csv,legacy,2306,2059,247,0,0,
20180418.csv,legacy,2306,2061,245,0,0,
20180419.csv,legacy,2306,2069,237,0,0,
20180420.csv,legacy,2308,2049,259,0,0,
20180423.csv,legacy,2308,2023,285,0,0,
20180424.csv,legacy,2308,2014,294,0,0,
20180425.csv,legacy,2308,2022,286,0,0,
20180426.csv,legacy,2308,2016,292,0,0,
20180427.csv,legacy,2262,2060,202,0,0,
20180430.csv,legacy,2274,2067,207,0,0,
20180502.csv,legacy,2280,2078,202,0,0,
20180503.csv,legacy,2280,2078,202,0,0,
20180504.csv,legacy,2280,2072,208,0,0,
20180507.csv,legacy,2280,2064,216,0,0,
20180508.csv,legacy,2280,2053,227,0,0,
20180509.csv,legacy,2280,2061,219,0,0,
20180510.csv,legacy,2280,2065,215,0,0,
20180511.csv,legacy,2280,2056,224,0,0,
20180514.csv,legacy,2286,2041,245,0,0,
20180515.csv,legacy,2286,2035,251,0,0,
20180516.csv,legacy,2286,2043,243,0,0,
20180517.csv,legacy,2286,2055,231,0,0,
20180518.csv,legacy,2286,2060,226,0,0,
20180521.csv,legacy,2286,2050,236,0,0,
20180522.csv,legacy,2290,2061,229,0,0,
20180523.csv,legacy,2290,2045,245,0,0,
20180524.csv,legacy,2292,2044,248,0,0,
20180525.csv,legacy,2292,2031,261,0,0,
20180528.csv,legacy,2292,2034,258,0,0,
20180529.csv,legacy,2292,2004,288,0,0,
20180530.csv,legacy,2292,2006,286,0,0,
20180531.csv,legacy,2292,1979,313,0,0,
20180601.csv,legacy,2260,2051,209,0,0,
20180604.csv,legacy,2262,2061,201,0,0,
20180605.csv,legacy,2264,2053,211,0,0,
20180606.csv,legacy,2266,2049,217,0,0,
20180607.csv,legacy,2266,2036,230,0,0,
20180608.csv,legacy,2266,2036,230,0,0,
20180611.csv,legacy,2266,2042,224,0,0,
20180612.csv,legacy,2268,2044,224,0,0,
20180613.csv,legacy,2274,2057,217,0,0,
20180614.csv,legacy,2276,2053,223,0,0,
20180615.csv,legacy,2276,2036,240,0,0,
20180618.csv,legacy,2276,2051,225,0,0,
20180619.csv,legacy,2276,2033,243,0,0,
20180620.csv,legacy,2276,2035,241,0,0,
20180621.csv,legacy,2276,2037,239,0,0,
20180622.csv,legacy,2276,2024,252,0,0,
20180625.csv,legacy,2276,2007,269,0,0,
20180626.csv,legacy,2276,1982,294,0,0,
20180627.csv,legacy,2276,1973,303,0,0,
20180628.csv,legacy,2276,1956,320,0,0,
20180629.csv,legacy,2156,1947,209,0,0,
20180702.csv,legacy,2160,1937,223,0,0,
20180703.csv,legacy,2160,1953,207,0,0,
20180704.csv,legacy,2160,1954,206,0,0,
20180705.csv,legacy,2164,1956,208,0,0,
20180706.csv,legacy,2164,1959,205,0,0,
20180709.csv,legacy,2164,1953,211,0,0,
20180710.csv,legacy,2168,1940,228,0,0,
20180711.csv,legacy,2178,1945,233,0,0,
20180712.csv,legacy,2178,1941,237,0,0,
20180713.csv,legacy,2186,1953,233,0,0,
20180716.csv,legacy,2186,1951,235,0,0,
20180717.csv,legacy,2186,1946,240,0,0,
20180718.csv,legacy,2186,1934,252,0,0,
20180719.csv,legacy,2186,1943,243,0,0,
20180720.csv,legacy,2186,1940,246,0,0,
20180723.csv,legacy,2186,1917,269,0,0,
20180724.csv,legacy,2200,1930,270,0,0,
20180725.csv,legacy,2206,1915,291,0,0,
20180726.csv,legacy,2206,1904,302,0,0,
20180727.csv,legacy,2200,1984,216,0,0,
20180730.csv,legacy,2236,2010,226,0,0,
20180731.csv,legacy,2236,2013,223,0,0,
20180801.csv,legacy,2264,2044,220,0,0,
20180802.csv,legacy,2264,2042,222,0,0,
20180803.csv,legacy,2264,2025,239,0,0,
20180806.csv,legacy,2264,2037,227,0,0,
20180807.csv,legacy,2268,2041,227,0,0,
20180808.csv,legacy,2268,2013,255,0,0,
20180809.csv,legacy,2296,2048,248,0,0,
20180810.csv,legacy,2296,2059,237,0,0,
20180813.csv,legacy,2296,2054,242,0,0,
20180814.csv,legacy,2296,2066,230,0,0,
20180816.csv,legacy,2296,2069,227,0,0,
20180817.csv,legacy,2296,2040,256,0,0,
20180820.csv,legacy,2296,2029,267,0,0,
20180821.csv,legacy,2328,2080,248,0,0,
20180823.csv,legacy,2328,2058,270,0,0,
20180824.csv,legacy,2332,2067,265,0,0,
20180827.csv,legacy,2332,2041,291,0,0,
20180828.csv,legacy,2364,2061,303,0,0,
20180829.csv,legacy,2370,2060,310,0,0,
20180830.csv,legacy,2370,2052,318,0,0,
20180831.csv,legacy,2324,2096,228,0,0,
20180903.csv,legacy,2324,2098,226,0,0,
20180904.csv,legacy,2328,2106,222,0,0,
20180905.csv,legacy,2332,2108,224,0,0,
20180906.csv,legacy,2332,2107,225,0,0,
20180907.csv,legacy,2332,2122,210,0,0,
20180910.csv,legacy,2332,2108,224,0,0,
20180911.csv,legacy,2334,2098,236,0,0,
20180912.csv,legacy,2340,2103,237,0,0,
20180914.csv,legacy,2340,2093,247,0,0,
20180917.csv,legacy,2340,2087,253,0,0,
20180918.csv,legacy,2340,2088,252,0,0,
20180919.csv,legacy,2340,2073,267,0,0,
20180921.csv,legacy,2342,2048,294,0,0,
20180924.csv,legacy,2346,2022,324,0,0,
20180925.csv,legacy,2362,2038,324,0,0,
20180926.csv,legacy,2362,2022,340,0,0,
20180927.csv,legacy,2362,1912,450,0,0,
20180928.csv,legacy,2312,2061,251,0,0,
20181001.csv,legacy,2316,2081,235,0,0,
20181003.csv,legacy,2316,2091,225,0,0,
20181004.csv,legacy,2326,2079,247,0,0,
20181005.csv,legacy,2356,2078,278,0,0,
20181008.csv,legacy,2398,2072,326,0,0,
20181009.csv,legacy,2398,2112,286,0,0,
20181010.csv,legacy,2398,2128,270,0,0,
20181011.csv,legacy,2398,2101,297,0,0,
20181012.csv,legacy,2408,2131,277,0,0,
20181015.csv,legacy,2408,2136,272,0,0,
20181016.csv,legacy,2408,2119,289,0,0,
20181017.csv,legacy,2408,2120,288,0,0,
20181019.csv,legacy,2408,2110,298,0,0,
20181022.csv,legacy,2408,2087,321,0,0,
20181023.csv,legacy,2408,2067,341,0,0,
20181024.csv,legacy,2422,2059,363,0,0,
20181025.csv,legacy,2422,2052,370,0,0,
20181026.csv,legacy,2360,2119,241,0,0,
20181029.csv,legacy,2372,2117,255,0,0,
20181030.csv,legacy,2378,2147,231,0,0,
20181031.csv,legacy,2378,2124,254,0,0,
20181101.csv,legacy,2384,2145,239,0,0,
20181102.csv,legacy,2384,2132,252,0,0,
20181105.csv,legacy,2390,2150,240,0,0,
20181106.csv,legacy,2390,2149,241,0,0,
20181107.csv,legacy,2390,2206,184,0,0,
20181109.csv,legacy,2392,2151,241,0,0,
20181112.csv,legacy,2392,2141,251,0,0,
20181113.csv,legacy,2392,2137,255,0,0,
20181114.csv,legacy,2392,2145,247,0,0,
20181115.csv,legacy,2392,2137,255,0,0,
20181116.csv,legacy,2392,2133,259,0,0,
20181119.csv,legacy,2396,2128,268,0,0,
20181120.csv,legacy,2398,2121,277,0,0,
20181121.csv,legacy,2398,2106,292,0,0,
20181122.csv,legacy,2398,2119,279,0,0,
20181126.csv,legacy,2398,2090,308,0,0,
20181127.csv,legacy,2398,2094,304,0,0,
20181128.csv,legacy,2398,2083,315,0,0,
20181129.csv,legacy,2398,2068,330,0,0,
20181130.csv,legacy,2336,2112,224,0,0,
20181203.csv,legacy,2340,2119,221,0,0,
20181204.csv,legacy,2340,2120,220,0,0,
20181205.csv,legacy,2340,2116,224,0,0,
20181206.csv,legacy,2342,2101,241,0,0,
20181207.csv,legacy,2350,2115,235,0,0,
20181210.csv,legacy,2350,2097,253,0,0,
20181211.csv,legacy,2354,2081,273,0,0,
20181212.csv,legacy,2354,2087,267,0,0,
20181213.csv,legacy,2354,2090,264,0,0,
20181214.csv,legacy,2354,2102,252,0,0,
20181217.csv,legacy,2354,2078,276,0,0,
20181218.csv,legacy,2354,2068,286,0,0,
20181219.csv,legacy,2354,2066,288,0,0,
20181220.csv,legacy,2358,2060,298,0,0,
20181221.csv,legacy,2358,2053,305,0,0,
20181224.csv,legacy,2358,2023,335,0,0,
20181226.csv,legacy,2358,1996,362,0,0,
20181227.csv,legacy,2358,1988,370,0,0,
20181228.csv,legacy,2224,1998,226,0,0,
20181231.csv,legacy,2228,2011,217,0,0,
20190101.csv,legacy,2228,2003,225,0,0,
20190102.csv,legacy,2228,1999,229,0,0,
20190103.csv,legacy,2228,1993,235,0,0,
20190104.csv,legacy,2234,1994,240,0,0,
20190107.csv,legacy,2234,2002,232,0,0,
20190108.csv,legacy,2234,1996,238,0,0,
20190109.csv,legacy,2234,1982,252,0,0,
20190110.csv,legacy,2234,2011,223,0,0,
20190111.csv,legacy,2234,1994,240,0,0,
20190114.csv,legacy,2234,1998,236,0,0,
20190115.csv,legacy,2234,1972,262,0,0,
20190116.csv,legacy,2234,1987,247,0,0,
20190117.csv,legacy,2234,1980,254,0,0,
20190118.csv,legacy,2234,1982,252,0,0,
20190121.csv,legacy,2234,1971,263,0,0,
20190122.csv,legacy,2238,1977,261,0,0,
20190123.csv,legacy,2238,1971,267,0,0,
20190124.csv,legacy,2238,1976,262,0,0,
20190125.csv,legacy,2238,1970,268,0,0,
20190128.csv,legacy,2238,1949,289,0,0,
20190129.csv,legacy,2238,1956,282,0,0,
20190130.csv,legacy,2238,1957,281,0,0,
20190131.csv,legacy,2238,1927,311,0,0,
20190201.csv,legacy,2202,1974,228,0,0,
20190204.csv,legacy,2204,1977,227,0,0,
20190205.csv,legacy,2204,1982,222,0,0,
20190206.csv,legacy,2206,1976,230,0,0,
20190207.csv,legacy,2220,1996,224,0,0,
20190208.csv,legacy,2220,1997,223,0,0,
20190211.csv,legacy,3074,2780,294,0,0,
20190212.csv,legacy,3088,2789,299,0,0,
20190213.csv,legacy,3102,2805,297,0,0,
20190214.csv,legacy,3118,2803,315,0,0,
20190215.csv,legacy,3126,2826,300,0,0,
20190218.csv,legacy,3142,2845,297,0,0,
20190219.csv,legacy,3160,2855,305,0,0,
20190220.csv,legacy,3176,2844,332,0,0,
20190221.csv,legacy,3176,2850,326,0,0,
20190222.csv,legacy,3164,2893,271,0,0,
20190225.csv,legacy,3164,2875,289,0,0,
20190226.csv,legacy,3172,2861,311,0,0,
20190227.csv,legacy,3172,2825,347,0,0,
20190228.csv,legacy,3172,2815,357,0,0,
20190301.csv,legacy,3150,2873,277,0,0,
20190305.csv,legacy,3152,2873,279,0,0,
20190306.csv,legacy,3176,2870,306,0,0,
20190307.csv,legacy,3192,2860,332,0,0,
20190308.csv,legacy,3174,2891,283,0,0,
20190311.csv,legacy,3174,2859,315,0,0,
20190312.csv,legacy,3216,2869,347,0,0,
20190313.csv,legacy,3276,2930,346,0,0,
20190314.csv,legacy,3296,2946,350,0,0,
20190315.csv,legacy,3266,2923,343,0,0,
20190318.csv,legacy,3308,2957,351,0,0,
20190319.csv,legacy,3312,2942,370,0,0,
20190320.csv,legacy,3350,2977,373,0,0,
20190322.csv,legacy,3312,2986,326,0,0,
20190325.csv,legacy,3314,2988,326,0,0,
20190326.csv,legacy,3318,2960,358,0,0,
20190327.csv,legacy,3318,2933,385,0,0,
20190328.csv,legacy,3318,2903,415,0,0,
20190329.csv,legacy,3272,2955,317,0,0,
20190401.csv,legacy,3290,2942,348,0,0,
20190402.csv,legacy,3316,2974,342,0,0,
20190403.csv,legacy,3334,2980,354,0,0,
20190404.csv,legacy,3334,2971,363,0,0,
20190405.csv,legacy,3290,2993,297,0,0,
20190408.csv,legacy,3292,2967,325,0,0,
20190409.csv,legacy,3292,2970,322,0,0,
20190410.csv,legacy,3292,2963,329,0,0,
20190411.csv,legacy,3292,2953,339,0,0,
20190412.csv,legacy,3248,2968,280,0,0,
20190415.csv,legacy,3250,2971,279,0,0,
20190416.csv,legacy,3254,2943,311,0,0,
20190418.csv,legacy,3314,2975,339,0,0,
20190422.csv,legacy,3266,2974,292,0,0,
20190423.csv,legacy,3272,2973,299,0,0,
20190424.csv,legacy,3272,2939,333,0,0,
20190425.csv,legacy,3272,2909,363,0,0,
20190426.csv,legacy,3224,2954,270,0,0,
20190430.csv,legacy,3228,2939,289,0,0,
20190502.csv,legacy,3228,2914,314,0,0,
20190503.csv,legacy,3188,2911,277,0,0,
20190506.csv,legacy,3188,2894,294,0,0,
20190507.csv,legacy,3194,2885,309,0,0,
20190508.csv,legacy,3216,2892,324,0,0,
20190509.csv,legacy,3252,2912,340,0,0,
20190510.csv,legacy,3238,2966,272,0,0,
20190513.csv,legacy,3238,2945,293,0,0,
20190514.csv,legacy,3294,2980,314,0,0,
20190515.csv,legacy,3294,2988,306,0,0,
20190516.csv,legacy,3294,2951,343,0,0,
20190517.csv,legacy,3268,2994,274,0,0,
20190520.csv,legacy,3278,2974,304,0,0,
20190521.csv,legacy,3338,3011,327,0,0,
20190522.csv,legacy,3338,3017,321,0,0,
20190523.csv,legacy,3338,2960,378,0,0,
20190524.csv,legacy,3310,2986,324,0,0,
20190527.csv,legacy,3318,2956,362,0,0,
20190528.csv,legacy,3358,2968,390,0,0,
20190529.csv,legacy,3378,3006,372,0,0,
20190530.csv,legacy,3378,2973,405,0,0,
20190531.csv,legacy,3332,3001,331,0,0,
20190603.csv,legacy,3334,2975,359,0,0,
20190604.csv,legacy,3434,3080,354,0,0,
20190606.csv,legacy,3434,3067,367,0,0,
20190607.csv,legacy,3398,3085,313,0,0,
20190610.csv,legacy,3398,3072,326,0,0,
20190611.csv,legacy,3400,3052,348,0,0,
20190612.csv,legacy,3402,3047,355,0,0,
20190613.csv,legacy,3402,3047,355,0,0,
20190614.csv,legacy,3364,3061,303,0,0,
20190617.csv,legacy,3372,3037,335,0,0,
20190618.csv,legacy,3390,3046,344,0,0,
20190619.csv,legacy,3390,3025,365,0,0,
20190620.csv,legacy,3390,2968,422,0,0,
20190621.csv,legacy,3352,3019,333,0,0,
20190624.csv,legacy,3358,3016,342,0,0,
20190625.csv,legacy,3358,2997,361,0,0,
20190626.csv,legacy,3358,2986,372,0,0,
20190627.csv,legacy,3358,2956,402,0,0,
20190628.csv,legacy,3246,2963,283,0,0,
20190701.csv,legacy,3246,2953,293,0,0,
20190702.csv,legacy,3248,2955,293,0,0,
20190703.csv,legacy,3250,2953,297,0,0,
20190704.csv,legacy,3250,2942,308,0,0,
20190705.csv,legacy,3218,2926,292,0,0,
20190708.csv,legacy,3224,2880,344,0,0,
20190709.csv,legacy,3266,2931,335,0,0,
20190710.csv,legacy,3266,2932,334,0,0,
20190711.csv,legacy,3280,2941,339,0,0,
20190712.csv,legacy,3242,2949,293,0,0,
20190715.csv,legacy,3244,2960,284,0,0,
20190716.csv,legacy,3244,2934,310,0,0,
20190717.csv,legacy,3246,2932,314,0,0,
20190718.csv,legacy,3248,2925,323,0,0,
20190719.csv,legacy,3214,2901,313,0,0,
20190722.csv,legacy,3256,2931,325,0,0,
20190723.csv,legacy,3276,2949,327,0,0,
20190724.csv,legacy,3276,2913,363,0,0,
20190725.csv,legacy,3310,2926,384,0,0,
20190726.csv,legacy,3272,2953,319,0,0,
20190729.csv,legacy,3274,2944,330,0,0,
20190730.csv,legacy,3294,2939,355,0,0,
20190731.csv,legacy,3334,2972,362,0,0,
20190801.csv,legacy,3334,2931,403,0,0,
20190802.csv,legacy,3332,2973,359,0,0,
20190805.csv,legacy,3332,2984,348,0,0,
20190806.csv,legacy,3394,3025,369,0,0,
20190807.csv,legacy,3394,3032,362,0,0,
20190808.csv,legacy,3394,3000,394,0,0,
20190809.csv,legacy,3352,3005,347,0,0,
20190813.csv,legacy,3356,2986,370,0,0,
20190814.csv,legacy,3360,3001,359,0,0,
20190816.csv,legacy,3316,3016,300,0,0,
20190819.csv,legacy,3316,3008,308,0,0,
20190820.csv,legacy,3316,3004,312,0,0,
20190821.csv,legacy,3318,2979,339,0,0,
20190822.csv,legacy,3324,2934,390,0,0,
20190823.csv,legacy,3326,2979,347,0,0,
20190826.csv,legacy,3330,2970,360,0,0,
20190827.csv,legacy,3338,2974,364,0,0,
20190828.csv,legacy,3342,2967,375,0,0,
20190829.csv,legacy,3342,2928,414,0,0,
20190830.csv,legacy,3288,2938,350,0,0,
20190903.csv,legacy,3290,2923,367,0,0,
20190904.csv,legacy,3296,2953,343,0,0,
20190905.csv,legacy,3296,2936,360,0,0,
20190906.csv,legacy,3248,2967,281,0,0,
20190909.csv,legacy,3252,2921,331,0,0,
20190911.csv,legacy,3254,2924,330,0,0,
20190912.csv,legacy,3258,2911,347,0,0,
20190913.csv,legacy,3220,2917,303,0,0,
20190916.csv,legacy,3228,2939,289,0,0,
20190917.csv,legacy,3228,2890,338,0,0,
20190918.csv,legacy,3238,2901,337,0,0,
20190919.csv,legacy,3238,2871,367,0,0,
20190920.csv,legacy,3226,2843,383,0,0,
20190923.csv,legacy,3290,2880,410,0,0,
20190924.csv,legacy,3414,2993,421,0,0,
20190925.csv,legacy,3414,2982,432,0,0,
20190926.csv,legacy,3414,2957,457,0,0,
20190927.csv,legacy,3348,3014,334,0,0,
20190930.csv,legacy,3350,2982,368,0,0,
20191001.csv,legacy,3352,2974,378,0,0,
20191003.csv,legacy,3356,2974,382,0,0,
20191004.csv,legacy,3322,2960,362,0,0,
20191007.csv,legacy,3334,2965,369,0,0,
20191009.csv,legacy,3336,2939,397,0,0,
20191010.csv,legacy,3336,2947,389,0,0,
20191011.csv,legacy,3300,2945,355,0,0,
20191014.csv,legacy,3302,2943,359,0,0,
20191015.csv,legacy,3306,2925,381,0,0,
20191016.csv,legacy,3314,2920,394,0,0,
20191017.csv,legacy,3314,2912,402,0,0,
20191018.csv,legacy,3290,2932,358,0,0,
20191022.csv,legacy,3312,2954,358,0,0,
20191023.csv,legacy,3312,2943,369,0,0,
20191024.csv,legacy,3312,2925,387,0,0,
20191025.csv,legacy,3274,2958,316,0,0,
20191029.csv,legacy,3276,2905,371,0,0,
20191030.csv,legacy,3334,2937,397,0,0,
20191031.csv,legacy,3354,2909,445,0,0,
20191101.csv,legacy,3326,2992,334,0,0,
20191104.csv,legacy,3326,2966,360,0,0,
20191105.csv,legacy,3346,2980,366,0,0,
20191106.csv,legacy,3346,2970,376,0,0,
20191107.csv,legacy,3350,2940,410,0,0,
20191108.csv,legacy,3316,2970,346,0,0,
20191111.csv,legacy,3320,2979,341,0,0,
20191113.csv,legacy,3320,2966,354,0,0,
20191114.csv,legacy,3324,2949,375,0,0,
20191115.csv,legacy,3272,2953,319,0,0,
20191118.csv,legacy,3274,2964,310,0,0,
20191119.csv,legacy,3274,2959,315,0,0,
20191120.csv,legacy,3276,2943,333,0,0,
20191121.csv,legacy,3278,2924,354,0,0,
20191122.csv,legacy,3226,2915,311,0,0,
20191125.csv,legacy,3228,2876,352,0,0,
20191126.csv,legacy,3254,2873,381,0,0,
20191127.csv,legacy,3254,2883,371,0,0,
20191128.csv,legacy,3272,2848,424,0,0,
20191129.csv,legacy,3256,2925,331,0,0,
20191202.csv,legacy,3260,2940,320,0,0,
20191203.csv,legacy,3260,2931,329,0,0,
20191204.csv,legacy,3262,2904,358,0,0,
20191205.csv,legacy,3262,2893,369,0,0,
20191206.csv,legacy,3222,2907,315,0,0,
20191209.csv,legacy,3230,2911,319,0,0,
20191210.csv,legacy,3230,2884,346,0,0,
20191211.csv,legacy,3236,2895,341,0,0,
20191212.csv,legacy,3236,2846,390,0,0,
20191213.csv,legacy,3200,2870,330,0,0,
20191216.csv,legacy,3210,2893,317,0,0,
20191217.csv,legacy,3210,2862,348,0,0,
20191218.csv,legacy,3214,2847,367,0,0,
20191219.csv,legacy,3232,2837,395,0,0,
20191220.csv,legacy,3248,2910,338,0,0,
20191223.csv,legacy,3248,2885,363,0,0,
20191224.csv,legacy,3248,2875,373,0,0,
20191226.csv,legacy,3250,2791,459,0,0,
20191227.csv,legacy,3128,2820,308,0,0,
20191230.csv,legacy,3132,2799,333,0,0,
20191231.csv,legacy,3134,2811,323,0,0,
20200101.csv,legacy,3134,2812,322,0,0,
20200102.csv,legacy,3134,2770,364,0,0,
20200103.csv,legacy,3124,2813,311,0,0,
20200106.csv,legacy,3126,2766,360,0,0,
20200107.csv,legacy,3146,2779,367,0,0,
20200108.csv,legacy,3146,2767,379,0,0,
20200109.csv,legacy,3146,2758,388,0,0,
20200110.csv,legacy,3128,2789,339,0,0,
20200113.csv,legacy,3130,2794,336,0,0,
20200114.csv,legacy,3152,2794,358,0,0,
20200115.csv,legacy,3174,2810,364,0,0,
